iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
2,10.0,0.0,0.0,10.0,10.0,10.0,10.0,14.67,-4.4128,-5.0,0.8721,-,-,-,-,-,-,14.67,-,-,-
3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,-4.4388,-5.0,0.612,-,-,-,-,-,-,-,-,-,63.4
4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-0.4,-1.0,1.0,0.0,-,-,-,0.0,-,-,-,0.0,-
5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,78.02,-0.9268,-5.0,0.6608,-,-,51.34,-,-,61.51,-,-,-,121.21
6,20.0,0.0,10.0,10.0,10.0,10.0,10.0,30.91,-1.8384,-5.0,0.9969,-,-,0.31,-,-,61.51,-,-,-,-
7,20.0,0.0,10.0,10.0,10.0,10.0,10.0,31.86,-3.8391,-5.0,0.9969,-,-,0.31,-,-,-,-,-,-,63.4
8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,96.05,-2.298,-5.0,0.5107,-,-,-,-,95.8,-,-,-,96.3,-
9,40.0,10.0,20.0,20.0,20.0,20.0,20.0,47.1,-2.2972,-5.0,1.0,0.0,-,0.31,-,-,91.55,-,-,-,96.53
10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16,-3.4908,-5.0,0.5461,-,-,-,-,83.13,-,-,-,83.18,-
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
12,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.11,-1.6339,-5.0,1.0,-,-,51.34,-,0.0,-,-,-,0.0,-
13,20.0,0.0,10.0,10.0,10.0,10.0,10.0,167.2,-3.8811,-5.0,0.9561,-,-,4.6,-,-,329.8,-,-,-,-
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,-,-,-,-,-,-,-,-,-,-
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
16,40.0,0.0,0.0,0.0,0.0,0.0,0.0,212.74,-0.8288,-5.0,0.5461,-,-,112.21,-,83.13,-,-,-,83.18,572.43
17,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-3.6339,-5.0,0.6607,-,-,51.36,-,-,-,-,-,-,-
19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,105.8,-0.8514,-1.0,0.4859,-,-,105.8,-,-,-,-,-,-,-
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
21,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.11,-0.4339,-1.0,1.0,-,-,51.34,-,0.0,-,-,-,0.0,-
22,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.11,-1.2339,-5.0,1.0,-,-,51.34,-,0.0,-,-,-,0.0,-
23,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
24,30.0,20.0,20.0,20.0,20.0,20.0,20.0,31.82,-0.4488,-1.0,1.0,-,-,95.46,-,0.0,-,-,-,0.0,-
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,-,-,-,-,-,-,-,-,-,-
26,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-0.6,-1.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
27,30.0,0.0,0.0,0.0,0.0,0.0,0.0,72.56,-1.7247,-5.0,0.6607,-,-,51.36,-,83.13,-,-,-,83.18,-
28,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.0,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
29,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4.6,-1.6044,-5.0,0.9561,-,-,4.6,-,-,-,-,-,-,-
30,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4.6,-2.0044,-5.0,0.9561,-,-,4.6,-,-,-,-,-,-,-
31,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16,-1.8908,-5.0,0.5461,-,-,-,-,83.13,-,-,-,83.18,-
32,30.0,20.0,20.0,20.0,20.0,30.0,30.0,13.47,-0.4288,-1.0,1.0,-,-,40.4,-,0.0,-,-,-,0.0,-
33,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.0,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
36,30.0,20.0,30.0,30.0,30.0,30.0,30.0,1.53,-1.2044,-5.0,1.0,-,-,4.6,-,0.0,-,-,-,0.0,-
37,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-2.4339,-5.0,0.6607,-,-,51.36,-,-,-,-,-,-,-
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
39,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
42,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4.6,-4.0044,-5.0,0.9561,-,-,4.6,-,-,-,-,-,-,-
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,-,-,-,-,-,-,-,-,-,-
46,10.0,0.0,0.0,0.0,0.0,0.0,0.0,884.31,-4.4898,-5.0,0.1016,-,-,-,-,-,-,-,-,884.31,-
47,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-2.0339,-5.0,0.6607,-,-,51.36,-,-,-,-,-,-,-
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-5.0,-,-,-,-,-,-,-,-,-,-
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
51,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
52,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.4,-5.0,1.0,-,-,-,-,0.0,-,-,-,0.0,-
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
55,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.8,-1.0,1.0,-,-,0.0,-,-,-,-,-,-,-
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
57,10.0,0.0,0.0,0.0,0.0,0.0,10.0,50.99,-1.2338,-5.0,0.6623,-,-,50.99,-,-,-,-,-,-,-
58,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4.6,-3.6044,-5.0,0.9561,-,-,4.6,-,-,-,-,-,-,-
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
