iteration,pct_concluded,pct_optimal,mean_diff_iter
1,0.0,0.0,0.0
2,10.0,0.0,83.1305304985954
3,0.0,0.0,0.0
4,20.0,0.0,89.29701113908604
5,0.0,0.0,0.0
6,10.0,0.0,597.3440632835974
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,10.0,0.0,58.93806182429018
10,0.0,0.0,0.0
11,10.0,0.0,58.93806182429018
12,10.0,0.0,0.3073910403045277
13,20.0,0.0,96.80509089665459
14,10.0,0.0,47.16694031832343
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,10.0,0.0,58.93806182429018
18,0.0,0.0,0.0
19,10.0,0.0,0.3073910403045277
20,30.0,0.0,23.22495380285832
21,0.0,0.0,0.0
22,30.0,20.0,16.201314167185924
23,10.0,0.0,48.603942501557775
24,10.0,0.0,0.3073910403045277
25,0.0,0.0,0.0
26,10.0,0.0,0.3073910403045277
27,10.0,0.0,58.93806182429018
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,10.0,0.0,150.69078727390982
33,10.0,0.0,47.02411000099615
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,30.0,0.0,64.53506490018356
37,20.0,0.0,96.64890183012307
38,10.0,0.0,0.3073910403045277
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,20.0,0.0,96.80509089665459
42,20.0,0.0,180.38942472831752
43,20.0,0.0,180.38942472831752
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,10.0,0.0,83.1305304985954
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,10.0,0.0,206.07230083334028
50,10.0,0.0,44.10624108637617
51,10.0,0.0,279.1897352194056
52,10.0,10.0,0.0
53,10.0,10.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,10.0,0.0,4.596356501953536
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,10.0,0.0,159.30901626567206
64,40.0,20.0,131.00301831932248
65,10.0,0.0,112.2149426559111
66,20.0,0.0,96.76403874850547
67,20.0,0.0,95.86577337769697
68,30.0,0.0,189.81462252726513
69,30.0,10.0,35.60828985679057
70,30.0,10.0,188.28250369328063
71,40.0,0.0,167.46774683501405
72,40.0,0.0,87.65231062908097
73,50.0,0.0,225.35263049344366
74,50.0,10.0,89.03987196237159
75,20.0,10.0,126.9424893055763
76,30.0,0.0,227.096826919344
77,20.0,0.0,65.71354097992432
78,40.0,20.0,20.84783898298083
79,10.0,0.0,83.1305304985954
80,30.0,0.0,149.56355049791784
81,40.0,10.0,77.30049612874313
82,40.0,10.0,163.42445344281467
83,20.0,10.0,232.0332587781172
84,30.0,0.0,185.00752380885623
85,40.0,0.0,247.0518168502361
86,50.0,20.0,102.9205224718565
87,10.0,10.0,0.0
88,30.0,10.0,64.23048376074895
89,40.0,10.0,74.2641979711915
90,10.0,10.0,0.0
91,30.0,10.0,43.61968377152084
92,30.0,10.0,47.8542880392157
93,20.0,10.0,23.583470159161713
94,40.0,10.0,50.81975621552355
95,20.0,10.0,2.298178250976768
96,20.0,10.0,2.298178250976768
97,10.0,0.0,280.70519420519486
98,10.0,0.0,95.46349177957667
99,60.0,10.0,56.4451847390392
100,20.0,10.0,41.84605549811955
101,20.0,20.0,0.0
102,20.0,10.0,41.84605549811955
103,30.0,0.0,71.61319870403487
104,30.0,0.0,209.01639666209465
105,80.0,20.0,86.71066552926138
106,20.0,0.0,68.22659202437917
107,50.0,30.0,40.840297731079644
108,20.0,20.0,0.0
109,50.0,0.0,234.55752453167253
110,40.0,10.0,97.28376307310447
111,10.0,10.0,0.0
112,20.0,0.0,171.07639794891028
113,30.0,10.0,106.02385556205144
114,10.0,10.0,0.0
115,30.0,20.0,28.097513023826664
116,40.0,20.0,208.96257924100678
117,30.0,0.0,141.2897259294878
118,20.0,0.0,171.76339994784786
119,90.0,10.0,142.73718145926148
120,20.0,0.0,913.275118434663
121,20.0,20.0,0.0
122,30.0,20.0,65.97846692251518
123,0.0,0.0,0.0
124,50.0,10.0,269.4010079202378
125,0.0,0.0,0.0
126,40.0,0.0,408.3397722149715
127,20.0,0.0,515.6645687814648
128,20.0,20.0,0.0
129,20.0,20.0,0.0
130,10.0,0.0,48.557376894581154
131,0.0,0.0,0.0
132,20.0,20.0,0.0
133,30.0,0.0,128.86353801047235
134,20.0,0.0,159.03578334307716
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,20.0,0.0,266.151593105536
138,20.0,20.0,0.0
139,20.0,20.0,0.0
140,20.0,20.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,20.0,10.0,613.2810819720709
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,20.0,0.0,57.32674591444118
148,40.0,0.0,163.2253196266207
149,10.0,0.0,310.9625324686893
150,10.0,0.0,4.596356501953536
151,20.0,10.0,186.0922224150561
152,60.0,10.0,236.58626963686302
153,20.0,0.0,159.03578334307716
154,30.0,0.0,174.06466378032619
155,30.0,10.0,80.77681419649086
156,40.0,0.0,135.74925596758547
157,30.0,0.0,133.73403239491657
158,50.0,0.0,247.91370456132282
159,20.0,0.0,21.81066387565862
160,40.0,0.0,261.3946743845459
161,60.0,0.0,327.02937124690425
162,10.0,0.0,118.9374013653269
163,40.0,0.0,103.96796023780205
164,30.0,0.0,154.01986095567858
165,0.0,0.0,0.0
166,60.0,10.0,329.56695766891636
167,30.0,0.0,113.97958201259785
168,30.0,0.0,114.24703214172814
169,20.0,0.0,159.03578334307716
170,20.0,0.0,159.03578334307716
171,50.0,0.0,370.0110290767375
172,20.0,0.0,369.0272659948181
173,20.0,0.0,159.03578334307716
174,40.0,0.0,275.0510886431133
175,20.0,0.0,250.15411796895563
176,0.0,0.0,0.0
