iteration,pct_concluded,pct_optimal,mean_diff_iter
1,0.0,0.0,0.0
2,60.0,0.0,195.32423849324292
3,60.0,0.0,152.5062713216766
4,0.0,0.0,0.0
5,20.0,10.0,14.210513174197503
6,10.0,0.0,28.421026348395007
7,10.0,0.0,9.655854437722722
8,50.0,40.0,6.685387951866417
9,100.0,40.0,21.68935180714493
10,100.0,30.0,133.97423652732834
11,70.0,30.0,4.643388800554019
12,100.0,50.0,10.408963014243975
13,100.0,30.0,27.899667139690262
14,100.0,30.0,25.722110777269176
15,100.0,50.0,24.420086177729523
16,60.0,40.0,0.5808238065495352
17,100.0,30.0,26.976912893598957
18,90.0,40.0,32.976062003983145
19,60.0,20.0,32.96330391942859
20,40.0,20.0,1.9107098180288162
21,30.0,10.0,3.062662198000806
22,70.0,20.0,36.881663984339575
23,40.0,40.0,0.0
24,50.0,20.0,84.89031992380608
25,60.0,40.0,12.609185949718738
26,90.0,40.0,96.08205403255498
27,30.0,30.0,0.0
28,60.0,40.0,20.821265539954094
29,80.0,40.0,23.245700567399776
30,90.0,30.0,11.941285509733724
31,20.0,10.0,133.70223506332687
32,40.0,30.0,23.949000781879427
33,90.0,40.0,53.908140152592516
34,90.0,30.0,79.67320587913895
35,40.0,20.0,31.23189830993114
36,50.0,40.0,40.62468588627057
37,70.0,30.0,86.00198267851867
38,10.0,0.0,28.421026348395007
39,40.0,30.0,1.1479075230122204
40,40.0,10.0,55.507802035426046
41,80.0,30.0,78.34435225564461
42,80.0,30.0,49.48118332012893
43,50.0,30.0,44.44118943492906
44,60.0,30.0,10.99309981660845
45,100.0,30.0,77.99356889418922
46,80.0,30.0,26.337027042784534
47,30.0,10.0,10.489169706185578
48,30.0,10.0,7.998751753905061
49,90.0,40.0,70.55003328299588
50,60.0,30.0,24.389707410293994
51,80.0,30.0,38.21321538282257
52,90.0,30.0,27.0346996342411
53,90.0,40.0,23.410690704697362
54,50.0,0.0,64.3012046904076
55,20.0,10.0,1.5232413850808646
56,30.0,10.0,10.489169706185578
57,0.0,0.0,0.0
58,100.0,40.0,48.62285812638668
59,0.0,0.0,0.0
60,70.0,10.0,66.9197139476712
61,10.0,0.0,0.26082543332790475
62,60.0,40.0,35.737214567346754
63,0.0,0.0,0.0
64,40.0,30.0,4.668193691824657
65,20.0,0.0,15.733754559278367
66,90.0,30.0,70.12177797307619
67,30.0,10.0,10.532859382462563
68,100.0,10.0,110.5316402455331
69,80.0,30.0,64.21779996089145
70,20.0,10.0,0.07111784634561413
71,30.0,10.0,10.532859382462563
72,90.0,30.0,130.2781355728231
73,100.0,30.0,188.00854093383128
74,0.0,0.0,0.0
75,90.0,30.0,100.87980710356231
76,100.0,30.0,125.7030317426567
77,100.0,30.0,111.61880476912651
78,80.0,30.0,124.80728186318169
79,20.0,0.0,15.799289073693846
