iteration,pct_concluded,pct_optimal,mean_diff_iter
1,40.0,0.0,229.06096578492068
2,20.0,0.0,222.5165130297249
3,20.0,0.0,154.4705795408223
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,20.0,20.0,0.0
7,10.0,0.0,83.1305304985954
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,20.0,0.0,463.3971458410607
12,10.0,0.0,83.1305304985954
13,0.0,0.0,0.0
14,20.0,0.0,89.29701113908604
15,20.0,20.0,0.0
16,50.0,30.0,88.86820206545846
17,0.0,0.0,0.0
18,10.0,0.0,95.46349177957667
19,40.0,20.0,55.58988726796822
20,20.0,0.0,28.277894450520403
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,50.0,10.0,56.82797548812903
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,10.0,10.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,20.0,0.0,70.99144912624885
33,10.0,0.0,83.1305304985954
34,20.0,0.0,83.1561571990074
35,10.0,0.0,156.52839270355616
36,10.0,0.0,83.1305304985954
37,0.0,0.0,0.0
38,30.0,0.0,590.3544408699419
39,30.0,0.0,141.29667304046222
40,0.0,0.0,0.0
41,10.0,0.0,83.1305304985954
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,30.0,0.0,92.24690409730152
46,20.0,0.0,815.3376925449262
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,10.0,0.0,83.1305304985954
53,10.0,0.0,11.436832155152366
54,20.0,20.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,20.0,0.0,546.8337075166016
69,0.0,0.0,0.0
70,20.0,0.0,116.20074244394857
71,20.0,0.0,83.1561571990074
72,0.0,0.0,0.0
73,20.0,0.0,83.1561571990074
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,10.0,0.0,94.11818361075714
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,10.0,0.0,94.11818361075714
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,10.0,0.0,420.68083604279775
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,10.0,10.0,0.0
101,0.0,0.0,0.0
102,10.0,10.0,0.0
103,10.0,10.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,10.0,10.0,0.0
114,0.0,0.0,0.0
115,10.0,10.0,0.0
116,10.0,10.0,0.0
117,10.0,10.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,10.0,10.0,0.0
122,10.0,10.0,0.0
123,10.0,10.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,20.0,0.0,158.5599313325186
127,0.0,0.0,0.0
128,10.0,10.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,10.0,10.0,0.0
136,20.0,20.0,0.0
137,10.0,10.0,0.0
138,10.0,10.0,0.0
139,10.0,10.0,0.0
140,0.0,0.0,0.0
141,10.0,10.0,0.0
142,30.0,20.0,5.799446221289332
143,30.0,10.0,191.5160894159375
144,20.0,10.0,8.699169331933998
145,20.0,10.0,89.06995799843389
146,20.0,10.0,8.699169331933998
147,10.0,0.0,17.398338663867996
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,20.0,0.0,171.86554961853312
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,10.0,0.0,0.3073910403045277
155,30.0,0.0,65.51591200665668
156,50.0,10.0,99.62298640944394
157,40.0,0.0,126.79670640182894
158,40.0,10.0,207.3866458048298
159,20.0,0.0,8.852864852086261
160,10.0,0.0,0.3073910403045277
161,80.0,0.0,533.7603384998733
162,20.0,10.0,0.15369552015226384
163,30.0,0.0,242.2946119511538
164,50.0,10.0,311.6948733464618
165,30.0,0.0,171.0218542077431
166,60.0,10.0,293.59159086842936
167,50.0,10.0,266.22694663369714
168,60.0,0.0,194.67603946516132
169,60.0,0.0,239.36909273944937
170,50.0,0.0,103.5096798360598
171,30.0,0.0,132.9150992053069
172,20.0,0.0,14.483614021430125
173,50.0,0.0,129.86595233955953
174,40.0,0.0,185.75561267564999
175,50.0,20.0,99.6696969266118
176,50.0,10.0,52.88390762139219
177,40.0,0.0,187.7170292105181
178,40.0,10.0,37.68384714216122
179,10.0,10.0,0.0
180,90.0,10.0,277.3971064898751
181,80.0,0.0,382.65914127782327
182,50.0,0.0,109.63680004681473
183,70.0,0.0,554.8670623022574
184,40.0,0.0,330.6403508782069
185,30.0,0.0,110.93120213496184
186,70.0,10.0,286.7028597893854
187,40.0,0.0,147.06091307120016
188,90.0,10.0,179.48314282078567
189,50.0,10.0,57.779541378679916
190,80.0,30.0,65.74058493829742
191,70.0,10.0,162.09721829176632
192,70.0,10.0,239.3659268343062
193,90.0,30.0,104.26519492584997
194,90.0,30.0,104.01683839316502
195,60.0,10.0,77.30448586737133
196,50.0,10.0,80.88872081115599
197,70.0,20.0,63.69356624356213
198,20.0,20.0,0.0
199,80.0,20.0,77.26280345283166
200,60.0,20.0,54.64776683473959
201,90.0,0.0,174.63544770341434
202,100.0,20.0,332.84150355141344
203,50.0,0.0,119.14907470446772
204,60.0,20.0,81.45997660312146
205,80.0,20.0,92.67158198410965
206,70.0,10.0,170.9432674655418
207,70.0,20.0,65.97529488813201
208,70.0,0.0,270.73094572227177
