iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,15.0,-,-,-,-,-,-,-,-,-,-
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,-5.0,-4.0,-,-,-,-,-,-,-,-,-,-
3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,255.66,-1.3719,-5.0,6.0,255.66,-,-,-,-,-,-,-,-,-
4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,4.6,-1.0,8.0,0.0,-,-,-,0.0,-,-,-,0.0,-
5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-2.4339,-5.0,7.0,-,-,51.34,-,-,-,-,-,-,-
6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-3.0339,-5.0,3.6608,-,-,51.34,-,-,-,-,-,-,-
7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,802.19,4.1817,-3.0,9.0,-,-,51.34,-,1174.72,-,-,-,1180.52,-
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-2.0,15.0,-,-,-,-,-,-,-,-,-,-
9,30.0,0.0,0.0,0.0,0.0,0.0,10.0,209.02,-0.3629,-5.0,8.17,-,-,47.4,-,-,91.55,-,-,-,488.11
10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72,-1.3911,-5.0,7.0,-,-,-,-,83.69,-,-,-,83.75,-
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,-5.0,-2.0,-,-,-,-,-,-,-,-,-,-
12,20.0,0.0,10.0,10.0,10.0,10.0,10.0,191.13,0.0204,-5.0,8.2075,-,-,0.31,-,-,-,-,-,-,381.95
13,10.0,0.0,0.0,0.0,0.0,0.0,10.0,47.4,6.6678,2.6784,10.0,-,-,47.4,-,-,-,-,-,-,-
14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21,-3.1529,-5.0,3.4712,-,-,112.21,-,-,-,-,-,-,-
15,30.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5,3.9095,-1.0,7.0,262.22,-,95.46,-,-,-,225.81,-,-,-
16,20.0,0.0,0.0,0.0,0.0,0.0,0.0,78.32,-1.4865,-5.0,5.0,-,-,58.94,-,-,-,-,-,-,97.71
17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-0.9339,-4.0,6.0,-,-,51.34,-,-,-,-,-,-,-
18,30.0,0.0,10.0,10.0,10.0,10.0,10.0,65.97,-1.1027,-5.0,6.0,-,-,4.6,-,96.4,-,-,-,96.9,-
19,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72,-2.4911,-5.0,2.5444,-,-,-,-,83.69,-,-,-,83.75,-
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.1,-4.0,6.0,-,-,-,-,0.0,-,-,-,0.0,-
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,-4.0,8.0,-,-,-,-,-,-,-,-,-,-
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-4.0,7.0,-,-,-,-,-,-,-,-,-,-
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,-5.0,7.0,-,-,-,-,-,-,-,-,-,-
