iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7739,-4.8129,-0.7116,-,-,-,-,-,-,-,-,-,-
2,10.0,0.0,0.0,10.0,10.0,10.0,10.0,14.67,-4.353,-4.9971,1.0317,-,-,-,-,-,-,14.67,-,-,-
3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,159.53,-2.9162,-5.0521,1.1859,255.66,-,-,-,-,-,-,-,-,63.4
4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.687,-1.0458,1.0833,0.0,-,-,-,-,-,-,-,-,-
5,40.0,0.0,0.0,10.0,10.0,10.0,20.0,152.5,-0.1127,-1.35,1.288,-,-,47.4,-,-,186.68,14.67,-,-,361.24
6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-3.9143,-5.0,1.0833,0.0,-,-,-,-,-,-,-,-,-
7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,728.2,-2.1229,-4.9115,1.0745,262.22,-,-,-,1209.13,-,225.81,-,1215.64,-
8,20.0,10.0,10.0,10.0,10.0,10.0,10.0,25.67,-3.3256,-5.0195,1.2143,0.0,-,51.34,-,-,-,-,-,-,-
9,50.0,0.0,0.0,0.0,0.0,10.0,10.0,145.68,-0.6892,-4.9435,1.2988,296.14,-,58.89,32.62,169.2,-,-,-,171.56,-
10,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.0917,-5.0039,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
11,40.0,20.0,20.0,20.0,20.0,20.0,20.0,48.85,-2.0873,-5.0218,1.1948,83.13,-,112.26,-,0.0,-,-,-,0.0,-
12,30.0,20.0,20.0,20.0,20.0,20.0,20.0,27.71,-1.5063,-5.0218,1.1152,83.13,-,-,-,0.0,-,-,-,0.0,-
13,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-3.9079,-5.0007,1.0833,0.0,-,-,-,-,-,-,-,-,-
14,20.0,0.0,10.0,10.0,10.0,10.0,10.0,150.37,-2.9275,-5.048,1.187,296.14,-,4.6,-,-,-,-,-,-,-
15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-1.6317,-4.9848,1.1702,-,-,51.36,-,-,-,-,-,-,-
16,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.0176,-5.0039,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4769,-4.9837,-0.6195,-,-,-,-,-,-,-,-,-,-
18,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.7266,-5.0597,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
19,40.0,20.0,30.0,30.0,30.0,30.0,30.0,21.93,-0.5016,-4.9667,1.187,83.13,-,4.6,-,0.0,-,-,-,0.0,-
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.2711,-5.0,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
21,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-3.1098,-5.039,1.2143,-,-,51.34,-,-,-,-,-,-,-
22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65,-2.4856,-4.8833,1.0581,-,-,-,-,96.4,-,-,-,96.9,-
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7621,-4.9837,-0.8326,-,-,-,-,-,-,-,-,-,-
24,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.11,-1.113,-4.8081,1.2143,-,-,51.34,-,0.0,-,-,-,0.0,-
25,40.0,20.0,30.0,30.0,30.0,30.0,30.0,21.93,-0.2054,-1.2171,1.187,83.13,-,4.6,-,0.0,-,-,-,0.0,-
26,40.0,30.0,30.0,30.0,30.0,30.0,30.0,35.58,-1.6912,-4.9877,1.1635,-,-,142.32,-,0.0,-,-,-,0.0,0.0
27,30.0,0.0,0.0,0.0,0.0,0.0,0.0,184.94,-0.4746,-1.3079,1.2233,-,-,195.75,-,179.09,-,-,-,179.97,-
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1434,-5.0465,-1.0475,-,-,-,-,-,-,-,-,-,-
29,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.1587,-4.9837,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
30,10.0,0.0,0.0,0.0,0.0,10.0,10.0,40.4,-0.7071,-1.1497,1.2,-,-,40.4,-,-,-,-,-,-,-
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7223,-4.8932,-0.7857,-,-,-,-,-,-,-,-,-,-
32,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-0.783,-1.1439,1.0833,-,-,-,-,0.0,-,-,-,-,-
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4923,-5.0076,-0.7857,-,-,-,-,-,-,-,-,-,-
34,30.0,20.0,20.0,20.0,20.0,20.0,20.0,31.82,-0.4538,-1.1748,1.1873,-,-,95.46,-,0.0,-,-,-,0.0,-
35,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.4788,-5.0238,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
36,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.3025,-4.8976,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4727,-4.9683,-0.8333,-,-,-,-,-,-,-,-,-,-
38,30.0,20.0,20.0,20.0,20.0,20.0,20.0,35.06,-1.5058,-5.018,1.1256,-,-,105.19,-,0.0,-,-,-,0.0,-
39,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.6716,-5.0039,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
40,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.2504,-4.8667,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
41,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-0.5009,-1.1139,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
42,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-0.5114,-1.1413,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.104,-4.9763,-1.0594,-,-,-,-,-,-,-,-,-,-
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7051,-4.8157,-0.7599,-,-,-,-,-,-,-,-,-,-
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0075,-1.1255,-0.7857,-,-,-,-,-,-,-,-,-,-
46,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.9281,-5.0679,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
47,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.9434,-5.0863,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
48,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.11,-0.2922,-1.0078,1.2143,-,-,51.34,-,0.0,-,-,-,0.0,-
49,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.95,-0.3282,-1.1899,1.2161,-,-,53.85,-,0.0,-,-,-,0.0,-
50,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.5091,-5.0597,1.0833,-,-,-,-,0.0,-,-,-,0.0,-
