iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9698,-5.0063,-4.9129,-,-,-,-,-,-,-,-,-,-
2,10.0,0.0,0.0,0.0,10.0,10.0,10.0,28.42,-4.3672,-5.0,1.0876,-,-,-,28.42,-,-,-,-,-,-
3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,146.18,-0.8939,-1.4589,1.0121,-,-,151.7,-,-,-,-,140.66,-,-
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9743,-5.1252,-4.9126,-,-,-,-,-,-,-,-,-,-
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0601,-5.0562,-1.1653,-,-,-,-,-,-,-,-,-,-
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9675,-5.0,-4.913,-,-,-,-,-,-,-,-,-,-
7,30.0,0.0,0.0,0.0,10.0,10.0,10.0,128.17,-3.1802,-5.0007,1.0971,-,-,227.07,-,-,24.67,-,-,-,132.78
8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,164.44,-3.6474,-5.0805,0.8874,-,-,-,-,-,164.44,-,-,-,-
9,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.7548,-5.0,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,171.76,-1.9407,-4.9667,0.9845,-,-,-,-,171.83,-,-,-,171.7,-
11,40.0,0.0,0.0,0.0,10.0,10.0,10.0,99.46,-2.2062,-5.0427,1.0876,-,-,51.34,28.42,159.2,-,-,-,158.87,-
12,30.0,20.0,20.0,20.0,20.0,20.0,20.0,74.78,-2.7888,-5.0081,1.0333,-,-,-,-,0.0,-,224.34,-,0.0,-
13,40.0,20.0,20.0,20.0,20.0,20.0,20.0,68.96,-2.2214,-5.1859,1.0401,170.53,-,105.3,-,0.0,-,-,-,0.0,-
14,40.0,20.0,20.0,20.0,20.0,20.0,20.0,142.54,-2.604,-5.0094,1.0333,-,-,-,-,0.0,231.23,-,-,0.0,338.91
15,70.0,0.0,0.0,0.0,10.0,10.0,10.0,330.19,-0.5107,-4.9508,1.1856,262.22,23.34,238.42,-,-,561.03,440.88,149.13,-,636.3
16,40.0,10.0,10.0,10.0,10.0,20.0,20.0,89.07,-2.2114,-4.9667,1.073,0.0,-,-,38.23,159.2,-,-,-,158.87,-
17,30.0,20.0,30.0,30.0,30.0,30.0,30.0,1.53,-2.082,-5.1108,1.2,-,-,-,-,0.0,-,-,4.59,0.0,-
18,60.0,0.0,0.0,10.0,10.0,10.0,10.0,281.27,-0.7035,-4.9627,1.1818,460.49,-,-,184.66,-,176.83,661.9,16.05,-,187.7
19,40.0,0.0,0.0,0.0,0.0,0.0,0.0,236.59,-0.7782,-5.0,1.0417,685.42,-,-,67.64,96.4,-,-,-,96.9,-
20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,59.49,-3.7587,-5.0288,1.0643,-,-,51.34,67.64,-,-,-,-,-,-
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1171,-4.9597,-1.142,-,-,-,-,-,-,-,-,-,-
22,40.0,10.0,10.0,10.0,10.0,10.0,10.0,78.07,-2.2247,-5.03,1.0333,0.0,-,-,-,96.4,-,-,-,96.9,118.98
23,20.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65,-2.6762,-5.0896,1.0081,-,-,-,-,96.4,-,-,-,96.9,-
24,50.0,10.0,10.0,20.0,20.0,20.0,20.0,129.41,-0.8945,-5.0896,1.1654,95.8,-,-,-,268.22,-,-,14.42,268.6,0.0
25,40.0,0.0,10.0,20.0,20.0,20.0,20.0,89.51,-0.3612,-1.4461,1.183,-,0.17,-,-,171.83,-,-,14.35,171.7,-
26,10.0,0.0,0.0,0.0,0.0,0.0,0.0,79.92,-2.6094,-5.1045,1.0662,-,-,-,-,-,79.92,-,-,-,-
27,40.0,0.0,20.0,20.0,20.0,20.0,20.0,43.33,-1.1046,-5.0397,1.1815,-,3.05,108.87,-,-,7.4,-,54.0,-,-
28,30.0,0.0,20.0,20.0,20.0,20.0,20.0,64.09,-3.1732,-5.0276,1.1815,-,3.05,0.31,-,-,-,-,-,-,188.91
29,50.0,0.0,20.0,20.0,20.0,20.0,20.0,90.55,-1.2596,-4.9841,1.1815,-,3.05,-,-,-,7.4,224.34,85.17,-,132.78
30,50.0,10.0,20.0,30.0,30.0,30.0,30.0,366.85,-0.5555,-4.9826,1.1815,934.85,3.05,-,0.0,-,18.67,877.68,-,-,-
31,30.0,0.0,0.0,0.0,0.0,0.0,0.0,230.21,-2.1869,-5.2943,0.9745,-,219.2,-,-,-,-,225.81,245.61,-,-
32,40.0,10.0,20.0,20.0,20.0,20.0,20.0,48.4,-1.0736,-5.0,1.0995,0.0,-,0.31,-,96.4,-,-,-,96.9,-
33,60.0,20.0,30.0,30.0,30.0,30.0,30.0,64.73,-0.2569,-4.9959,1.1982,-,9.51,-,0.0,96.4,-,185.56,-,96.9,0.0
34,80.0,10.0,20.0,20.0,30.0,30.0,40.0,132.49,0.1875,-4.9667,1.1815,640.75,0.17,-,28.42,96.4,-,0.0,49.69,96.9,147.59
35,70.0,0.0,10.0,10.0,10.0,10.0,10.0,128.19,-0.4661,-5.1121,1.0995,-,82.25,0.31,-,171.83,109.76,-,264.36,171.7,97.11
36,20.0,0.0,0.0,10.0,10.0,10.0,10.0,63.81,-1.2571,-4.9184,1.0317,-,112.95,-,-,-,-,14.67,-,-,-
37,50.0,20.0,30.0,30.0,30.0,30.0,30.0,80.42,-0.8956,-4.9826,1.0995,83.13,-,0.31,318.68,0.0,-,-,-,0.0,-
38,60.0,20.0,30.0,40.0,40.0,40.0,40.0,178.53,0.0555,-1.3325,1.0911,725.79,-,0.26,330.46,0.0,-,14.67,-,0.0,-
39,50.0,20.0,30.0,30.0,30.0,30.0,30.0,108.34,-0.9755,-5.2182,1.0995,-,-,0.31,-,0.0,323.23,218.17,-,0.0,-
