iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9729,-5.0681,-4.8772,-,-,-,-,-,-,-,-,-,-
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9637,-4.9915,-4.9,-,-,-,-,-,-,-,-,-,-
3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,393.9,-1.1025,-1.4157,0.8936,-,-,-,-,-,-,393.9,-,-,-
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9893,-5.1909,-4.9019,-,-,-,-,-,-,-,-,-,-
5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,83.13,-3.6879,-5.1367,1.0152,83.13,-,-,-,-,-,-,-,-,-
6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-3.1789,-5.0907,1.0333,0.0,-,-,-,0.0,-,-,-,0.0,-
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4101,-5.0562,-1.2337,-,-,-,-,-,-,-,-,-,-
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0061,-5.178,-4.8233,-,-,-,-,-,-,-,-,-,-
9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-4.0011,-5.0988,1.0333,0.0,-,-,-,-,-,-,-,-,-
10,10.0,0.0,0.0,10.0,10.0,10.0,10.0,14.67,-4.3983,-5.1274,1.0317,-,-,-,-,-,-,14.67,-,-,-
11,70.0,30.0,30.0,30.0,30.0,30.0,30.0,177.54,-0.1114,-5.0346,1.0333,0.0,201.63,310.84,147.74,0.0,-,-,-,0.0,582.6
12,20.0,10.0,10.0,20.0,20.0,20.0,20.0,7.34,-1.9843,-5.2475,1.0333,0.0,-,-,-,-,-,14.67,-,-,-
13,10.0,0.0,0.0,10.0,10.0,10.0,10.0,14.67,-1.8124,-4.9252,1.0317,-,-,-,-,-,-,14.67,-,-,-
14,60.0,0.0,0.0,10.0,10.0,20.0,20.0,257.53,-0.2955,-4.9252,1.1455,194.93,-,-,-,602.39,-,14.67,31.42,604.07,97.71
15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,234.38,-0.8918,-4.9761,0.9922,380.83,-,-,79.1,159.2,-,393.9,-,158.87,-
16,40.0,10.0,10.0,10.0,10.0,10.0,10.0,190.55,-2.5846,-4.9667,1.0643,0.0,-,51.34,-,354.32,-,-,-,356.53,-
17,50.0,0.0,0.0,10.0,10.0,10.0,20.0,469.26,-2.0871,-5.1686,1.0317,609.33,-,-,46.53,834.81,-,14.67,-,840.98,-
18,50.0,0.0,0.0,0.0,0.0,0.0,0.0,306.89,-0.8986,-5.0018,1.0081,574.78,-,186.16,-,96.4,-,579.93,-,97.18,-
19,50.0,10.0,20.0,20.0,20.0,20.0,20.0,96.71,-1.6204,-5.0463,1.087,0.0,-,4.6,-,-,182.42,-,-,83.75,212.8
