iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,-26.0,-1.0,-,-,-,-,-,-,-,-,-,-
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7,-9.0,-1.0,-,-,-,-,-,-,-,-,-,-
3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9,-20.1507,-26.0,0.4929,-,-,-,-,-,102.9,-,-,-,-
4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-7.3,-24.0,2.0,0.0,-,-,-,-,-,-,-,-,-
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.4,-26.0,1.0,-,-,-,-,-,-,-,-,-,-
6,40.0,0.0,0.0,0.0,0.0,0.0,10.0,148.03,-9.3171,-26.0,3.6784,83.13,-,47.4,-,-,235.77,225.81,-,-,-
7,40.0,30.0,30.0,30.0,30.0,30.0,30.0,14.72,-2.6371,-24.0,3.6294,0.0,-,58.89,-,0.0,-,-,-,0.0,-
8,50.0,20.0,20.0,20.0,20.0,30.0,30.0,109.39,-6.1446,-26.0,4.7242,-,-,53.85,38.09,0.0,-,455.03,-,0.0,-
9,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-9.8,-24.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
10,50.0,20.0,40.0,40.0,40.0,40.0,40.0,14.8,0.5512,-5.0,6.9692,-,3.18,-,-,0.0,7.4,-,-,0.0,63.4
11,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-11.8,-24.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
12,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-7.0,-22.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
13,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-14.3,-26.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
14,20.0,10.0,10.0,10.0,10.0,10.0,10.0,52.9,-5.2514,-24.0,2.0,0.0,-,105.8,-,-,-,-,-,-,-
15,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-4.9,-26.0,2.0,0.0,-,-,-,0.0,-,-,-,0.0,-
16,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-1.6,-7.0,2.0,0.0,-,-,-,0.0,-,-,-,0.0,-
17,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-11.2,-26.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3,-26.0,1.0,-,-,-,-,-,-,-,-,-,-
19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-6.3,-24.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
20,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-9.3,-20.0,2.0,-,-,-,-,0.0,-,-,-,-,-
21,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-11.3,-24.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,95.46,-7.7488,-24.0,1.5116,-,-,95.46,-,-,-,-,-,-,-
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,-24.0,2.0,-,-,-,-,-,-,-,-,-,-
24,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-1.7,-8.0,5.0,-,-,-,0.0,0.0,-,-,-,0.0,-
25,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-5.2,-22.0,3.0,-,-,-,-,0.0,-,-,-,0.0,0.0
26,30.0,0.0,0.0,0.0,0.0,0.0,0.0,859.25,-19.4193,-26.0,3.6608,-,-,51.34,-,1260.23,-,-,-,1266.17,-
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-26.0,-2.0,-,-,-,-,-,-,-,-,-,-
28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-6.2339,-17.0,3.6608,-,-,51.34,-,-,-,-,-,-,-
29,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-7.4,-20.0,3.0,-,-,-,-,-,-,-,-,-,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-10.0,0.0,-,-,-,-,-,-,-,-,-,-
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1,-24.0,0.0,-,-,-,-,-,-,-,-,-,-
32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46,-5.3403,-20.0,2.5972,-,-,-,-,-,67.46,-,-,-,-
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7,-22.0,-1.0,-,-,-,-,-,-,-,-,-,-
34,10.0,0.0,0.0,0.0,0.0,0.0,0.0,195.75,-18.4662,-26.0,2.0,-,-,195.75,-,-,-,-,-,-,-
35,30.0,10.0,10.0,10.0,10.0,10.0,10.0,47.33,-1.883,-11.0,2.0,0.0,-,-,-,71.06,-,-,-,70.92,-
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,-24.0,-1.0,-,-,-,-,-,-,-,-,-,-
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2,-26.0,-16.0,-,-,-,-,-,-,-,-,-,-
