iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
92,100.0,20.0,40.0,40.0,40.0,40.0,40.0,83.52,1.0246,0.8522,1.1333,183.81,98.48,4.6,0.0,159.2,7.4,0.0,165.68,158.87,57.17
93,100.0,20.0,40.0,40.0,40.0,40.0,40.0,83.87,1.0295,0.8868,1.1796,83.69,3.18,4.6,0.0,169.2,117.58,0.0,85.71,171.56,203.16
94,90.0,10.0,10.0,20.0,30.0,30.0,50.0,210.97,0.7546,-1.2501,1.1647,71.06,140.77,46.76,-,770.74,24.67,0.0,20.82,774.78,49.16
95,90.0,20.0,30.0,30.0,40.0,40.0,40.0,81.51,0.8203,-1.2061,1.1823,71.06,24.95,0.31,0.0,255.66,59.54,0.0,-,258.69,63.4
96,80.0,20.0,40.0,40.0,40.0,40.0,40.0,100.71,0.566,-1.3255,1.1877,183.81,-,0.26,0.0,159.2,293.89,0.0,9.66,158.87,-
97,100.0,30.0,40.0,40.0,50.0,50.0,50.0,112.01,1.006,0.7955,1.1797,83.69,7.59,0.0,0.0,347.94,24.67,0.0,157.0,352.38,146.86
98,80.0,30.0,30.0,30.0,40.0,40.0,40.0,214.02,0.5331,-1.2137,1.1178,480.94,-,0.0,0.0,359.83,24.67,482.25,-,364.48,0.0
99,90.0,20.0,30.0,50.0,50.0,50.0,50.0,78.68,0.7824,-1.2501,1.183,83.69,128.71,0.26,-,0.0,169.21,14.67,14.35,0.0,297.21
100,30.0,20.0,30.0,30.0,30.0,30.0,30.0,0.1,-0.6364,-1.5671,1.0995,-,-,0.31,-,0.0,-,-,-,0.0,-
101,70.0,50.0,60.0,70.0,70.0,70.0,70.0,2.99,0.3528,-1.3981,1.1799,0.0,-,4.6,0.0,0.0,-,0.0,16.3,0.0,-
102,80.0,10.0,10.0,10.0,10.0,10.0,10.0,134.84,0.5579,-1.2134,1.1178,280.71,-,261.15,0.0,83.69,67.51,120.1,-,83.75,181.79
103,70.0,10.0,20.0,30.0,30.0,30.0,30.0,109.78,0.3465,-1.307,1.1799,95.8,-,0.31,0.0,-,246.79,120.1,16.3,-,289.19
104,90.0,10.0,20.0,30.0,40.0,40.0,50.0,63.89,0.7893,-1.2999,1.0995,0.0,154.4,0.31,-,83.69,24.67,14.67,164.4,83.75,49.16
105,80.0,0.0,10.0,30.0,30.0,40.0,40.0,85.34,0.5606,-1.3832,1.1702,-,18.61,0.31,-,83.69,151.98,14.67,32.46,83.75,297.21
106,90.0,40.0,40.0,40.0,40.0,40.0,40.0,74.65,0.7562,-1.3301,1.1178,0.0,190.9,-,0.0,0.0,67.51,120.1,236.16,0.0,57.17
107,100.0,50.0,70.0,80.0,90.0,90.0,90.0,10.68,1.0869,1.0333,1.1799,0.0,25.62,0.31,0.0,0.0,7.4,0.0,16.3,0.0,57.17
108,90.0,10.0,20.0,30.0,30.0,30.0,40.0,48.72,0.8328,-1.2999,1.1799,83.69,46.06,0.31,-,83.69,67.51,0.0,16.3,83.75,57.17
109,90.0,20.0,30.0,30.0,40.0,40.0,40.0,64.14,0.8216,-1.2178,1.1543,83.69,25.43,108.87,-,83.69,7.4,0.0,184.46,83.75,0.0
110,90.0,20.0,40.0,50.0,50.0,50.0,50.0,47.18,0.8201,-1.2999,1.1799,0.0,2.82,0.31,-,71.06,193.18,0.0,16.3,83.75,57.17
111,90.0,20.0,30.0,30.0,40.0,40.0,40.0,71.39,0.8136,-1.5148,1.1543,-,25.43,0.0,0.0,171.83,7.4,120.1,88.88,171.7,57.17
112,90.0,20.0,20.0,30.0,30.0,30.0,30.0,97.31,0.8031,-1.2641,1.1386,83.69,18.44,0.0,-,171.83,253.71,0.0,119.21,171.7,57.17
113,100.0,70.0,90.0,90.0,90.0,90.0,90.0,21.0,1.0744,1.0331,1.1694,0.0,2.64,0.0,0.0,0.0,7.4,0.0,199.98,0.0,0.0
114,90.0,50.0,70.0,70.0,70.0,70.0,70.0,67.73,0.8069,-1.2178,1.1694,0.0,2.64,0.0,-,0.0,7.4,0.0,234.88,0.0,364.62
115,100.0,40.0,60.0,90.0,90.0,90.0,100.0,9.9,1.0931,1.0317,1.2,0.0,11.41,0.31,0.0,0.0,7.4,14.67,16.05,0.0,49.16
116,100.0,30.0,40.0,70.0,80.0,80.0,80.0,47.81,1.0581,0.8039,1.2,0.0,11.41,0.31,23.87,0.0,106.69,14.67,14.42,0.0,306.69
