iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
91,30.0,0.0,0.0,0.0,0.0,0.0,0.0,189.78,-14.4,-26.0,0.0,-,-,-,-,171.83,-,225.81,-,171.7,-
92,50.0,20.0,20.0,20.0,30.0,30.0,30.0,67.47,-8.7,-24.0,5.0,83.13,-,-,28.42,0.0,-,225.81,-,0.0,-
93,60.0,30.0,30.0,30.0,30.0,30.0,30.0,45.65,-1.5,-16.0,3.0,83.69,-,-,71.72,0.0,-,0.0,118.48,0.0,-
94,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-13.6,-24.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
95,30.0,20.0,20.0,20.0,20.0,20.0,20.0,42.62,-11.9,-24.0,2.0,-,-,-,-,0.0,-,127.85,-,0.0,-
96,60.0,20.0,20.0,30.0,40.0,40.0,40.0,45.99,-6.1,-24.0,5.0,178.93,-,58.44,23.87,0.0,-,14.67,-,0.0,-
97,50.0,20.0,20.0,20.0,20.0,20.0,20.0,80.45,-5.2,-20.0,2.0,178.93,-,-,95.46,0.0,-,127.85,-,0.0,-
98,80.0,20.0,20.0,30.0,30.0,30.0,30.0,149.14,-1.1,-8.0,3.0,356.74,-,159.12,72.35,0.0,213.43,14.67,-,0.0,376.77
99,70.0,30.0,30.0,30.0,30.0,40.0,40.0,114.66,-2.5,-26.0,7.0,-,31.14,58.44,-,0.0,274.05,0.0,-,0.0,439.02
100,50.0,20.0,20.0,30.0,30.0,30.0,30.0,27.35,-9.5,-26.0,6.0,-,54.8,-,-,0.0,-,14.67,67.27,0.0,-
101,40.0,0.0,0.0,0.0,0.0,0.0,0.0,137.81,-14.0,-26.0,6.0,-,183.09,-,-,-,173.04,127.85,67.27,-,-
102,30.0,0.0,0.0,0.0,0.0,0.0,0.0,212.15,-12.3,-24.0,2.0,-,-,-,-,254.21,-,127.85,-,254.38,-
103,50.0,0.0,0.0,10.0,10.0,10.0,10.0,110.24,-10.5,-26.0,4.0,-,116.83,-,-,159.2,-,14.67,101.65,158.87,-
104,70.0,0.0,0.0,20.0,20.0,30.0,30.0,77.34,-0.9,-22.0,7.0,178.93,31.14,-,19.46,96.4,102.23,-,16.3,96.9,-
105,40.0,0.0,0.0,10.0,20.0,20.0,20.0,91.32,-10.6,-26.0,7.0,-,30.92,-,-,159.2,-,-,16.3,158.87,-
106,50.0,0.0,0.0,10.0,10.0,10.0,10.0,186.51,-7.7,-24.0,5.0,268.08,-,-,19.46,167.67,-,308.4,-,168.95,-
107,50.0,30.0,30.0,40.0,40.0,40.0,40.0,57.51,-0.3,-4.0,5.0,268.08,-,-,19.46,0.0,-,0.0,-,0.0,-
108,50.0,0.0,0.0,10.0,10.0,10.0,10.0,157.24,-9.3,-24.0,5.0,194.93,-,-,19.46,250.56,-,224.34,-,96.9,-
109,50.0,0.0,0.0,0.0,0.0,0.0,0.0,133.17,-9.1,-24.0,7.0,194.93,-,-,-,96.4,-,224.34,53.3,96.9,-
110,50.0,0.0,0.0,0.0,0.0,0.0,0.0,170.47,-2.6,-20.0,7.0,380.83,-,-,-,96.4,-,224.34,53.88,96.9,-
111,50.0,0.0,0.0,0.0,0.0,10.0,20.0,189.28,-10.6,-26.0,7.0,512.87,31.14,-,-,180.09,-,-,41.63,180.65,-
112,70.0,0.0,20.0,20.0,20.0,30.0,30.0,136.52,-6.1,-26.0,7.0,95.8,31.14,0.31,-,-,221.67,232.59,4.84,-,369.29
113,100.0,0.0,10.0,10.0,10.0,20.0,30.0,166.44,0.5,-9.0,7.0,95.8,31.14,47.4,129.11,171.83,263.82,332.16,4.84,158.87,429.45
114,60.0,0.0,20.0,20.0,20.0,20.0,30.0,96.91,-2.9,-26.0,7.0,95.8,3.05,42.08,-,-,7.4,-,136.57,-,296.57
115,70.0,0.0,10.0,10.0,10.0,10.0,20.0,180.37,-3.8,-20.0,7.0,516.07,3.18,159.36,-,159.2,-,224.34,41.57,158.87,-
116,30.0,0.0,20.0,20.0,20.0,20.0,20.0,77.37,-4.1,-24.0,7.0,-,3.18,4.6,-,-,-,224.34,-,-,-
117,70.0,0.0,10.0,20.0,20.0,30.0,30.0,103.54,-1.6,-24.0,7.0,254.21,3.18,-,13.51,96.4,-,224.34,36.25,96.9,-
118,70.0,40.0,50.0,60.0,60.0,60.0,60.0,26.14,-4.5,-26.0,7.0,-,3.05,159.36,0.0,0.0,-,0.0,20.57,0.0,-
119,100.0,10.0,20.0,30.0,30.0,30.0,40.0,124.51,1.5,-11.0,7.0,178.93,3.05,48.56,67.25,171.83,99.28,0.0,20.57,171.7,483.89
120,80.0,30.0,50.0,60.0,60.0,60.0,60.0,46.4,-2.2,-26.0,7.0,-,3.05,0.26,-,0.0,108.51,0.0,20.57,0.0,238.77
121,80.0,30.0,30.0,40.0,50.0,50.0,50.0,86.48,-2.8,-22.0,7.0,95.8,28.82,-,-,0.0,193.48,0.0,20.82,0.0,352.9
122,80.0,30.0,50.0,60.0,60.0,60.0,60.0,28.52,0.5,-20.0,7.0,95.8,3.05,0.26,-,0.0,108.51,0.0,20.57,0.0,-
123,80.0,10.0,10.0,20.0,30.0,30.0,30.0,78.51,-2.0,-24.0,7.0,95.8,59.37,85.41,23.42,171.83,-,0.0,20.57,171.7,-
124,80.0,30.0,40.0,60.0,70.0,70.0,70.0,56.02,1.9,-4.0,7.0,380.83,28.69,4.6,13.51,0.0,-,0.0,20.57,0.0,-
125,80.0,30.0,40.0,50.0,60.0,60.0,60.0,46.05,-2.1,-24.0,7.0,178.93,28.69,4.6,135.6,0.0,-,0.0,20.57,0.0,-
126,80.0,20.0,20.0,30.0,40.0,40.0,40.0,117.77,-4.3,-26.0,7.0,95.8,28.69,237.32,258.09,0.0,-,-,16.05,0.0,306.24
127,90.0,30.0,40.0,60.0,60.0,60.0,60.0,26.45,1.0,-24.0,7.0,95.8,56.44,0.26,13.51,0.0,18.67,0.0,53.37,0.0,-
128,70.0,20.0,30.0,50.0,50.0,50.0,50.0,19.76,-0.3,-26.0,7.0,-,56.44,0.31,13.51,0.0,-,14.67,53.37,0.0,-
129,80.0,30.0,40.0,60.0,70.0,70.0,70.0,13.95,2.4,-6.0,7.0,0.0,25.87,0.31,-,0.0,12.83,-,16.05,0.0,56.54
130,100.0,10.0,20.0,40.0,50.0,50.0,50.0,80.57,2.7,0.0,7.0,178.93,28.69,0.26,88.08,171.83,12.83,0.0,20.57,171.7,132.78
131,90.0,20.0,30.0,30.0,40.0,40.0,40.0,79.2,0.0,-20.0,7.0,0.0,25.87,0.31,-,171.83,53.69,0.0,178.26,171.7,111.14
132,100.0,10.0,10.0,20.0,40.0,40.0,40.0,146.17,1.6,-13.0,7.0,757.88,25.87,53.85,23.42,171.83,53.69,0.0,16.05,171.7,187.37
133,100.0,40.0,40.0,70.0,80.0,80.0,80.0,32.06,3.3,-2.0,7.0,0.0,25.87,195.75,13.51,0.0,12.83,0.0,16.05,0.0,56.54
134,90.0,30.0,40.0,60.0,70.0,80.0,80.0,21.62,2.9,-3.0,7.0,0.0,25.87,0.31,33.64,0.0,99.52,14.67,20.57,0.0,-
135,80.0,10.0,10.0,30.0,40.0,40.0,40.0,71.56,-1.8,-22.0,7.0,0.0,28.69,-,-,171.83,108.51,14.67,20.57,171.7,56.54
136,100.0,10.0,20.0,40.0,60.0,60.0,60.0,41.16,3.7,2.0,7.0,0.0,28.69,0.31,23.87,83.69,99.52,14.67,20.57,83.75,56.54
137,80.0,20.0,30.0,50.0,60.0,60.0,60.0,36.5,2.3,-4.0,7.0,0.0,28.69,0.31,0.0,-,99.52,14.67,16.05,-,132.78
138,100.0,40.0,50.0,80.0,90.0,90.0,90.0,30.96,3.3,-3.0,7.0,0.0,28.69,0.31,0.0,0.0,18.67,14.67,20.57,0.0,226.72
139,100.0,40.0,50.0,80.0,90.0,90.0,90.0,42.44,2.9,-7.0,7.0,0.0,28.69,0.31,0.0,0.0,18.67,14.67,20.57,0.0,341.53
140,80.0,40.0,50.0,70.0,80.0,80.0,80.0,7.46,-1.3,-24.0,7.0,0.0,28.69,0.31,0.0,0.0,-,14.67,16.05,0.0,-
141,80.0,40.0,50.0,60.0,70.0,80.0,80.0,9.85,-1.3,-24.0,7.0,0.0,28.69,0.31,33.78,0.0,-,0.0,16.05,0.0,-
142,90.0,30.0,40.0,60.0,80.0,80.0,80.0,17.46,1.2,-20.0,7.0,0.0,28.69,0.31,24.54,0.0,-,14.67,16.05,0.0,72.91
143,80.0,30.0,40.0,60.0,70.0,70.0,70.0,14.35,-1.4,-26.0,7.0,0.0,28.82,0.31,-,0.0,12.83,-,16.3,0.0,56.54
144,80.0,10.0,30.0,50.0,50.0,50.0,60.0,55.05,0.1,-26.0,7.0,0.0,-,0.31,19.46,171.83,7.4,-,20.57,171.7,49.16
145,70.0,20.0,30.0,50.0,50.0,60.0,60.0,35.07,-3.7,-26.0,5.0,0.0,-,0.31,19.46,171.83,0.0,14.67,-,-,39.21
146,100.0,20.0,30.0,50.0,50.0,60.0,60.0,88.42,2.5,-4.0,7.0,0.0,56.57,0.31,19.46,349.79,0.0,14.67,53.62,350.55,39.21
147,100.0,10.0,20.0,30.0,30.0,30.0,30.0,144.8,0.1,-13.0,7.0,0.0,56.57,0.31,333.78,349.79,106.69,14.67,53.62,350.55,181.99
148,70.0,0.0,10.0,30.0,30.0,30.0,30.0,61.0,-5.3,-26.0,7.0,-,56.44,0.31,13.51,-,106.69,14.67,53.37,-,181.99
149,80.0,20.0,40.0,60.0,60.0,60.0,60.0,28.31,0.0,-26.0,7.0,0.0,56.44,0.31,13.51,-,7.4,0.0,16.05,-,132.78
150,100.0,30.0,40.0,50.0,60.0,70.0,70.0,27.19,3.7,2.0,7.0,83.69,56.57,0.31,0.0,0.0,23.83,14.67,53.62,0.0,39.21
151,100.0,10.0,20.0,40.0,50.0,50.0,50.0,94.13,2.3,-4.0,7.0,0.0,56.44,0.31,19.46,349.79,23.83,14.67,53.37,350.55,72.91
152,80.0,10.0,20.0,40.0,40.0,40.0,50.0,55.19,-3.1,-26.0,7.0,0.0,56.44,0.31,49.01,-,112.72,14.67,16.05,-,192.35
153,100.0,10.0,20.0,60.0,60.0,60.0,60.0,87.66,2.5,-4.0,7.0,0.0,56.44,0.31,19.46,349.79,12.83,14.67,16.05,350.55,56.54
154,80.0,20.0,30.0,60.0,60.0,60.0,60.0,34.46,-0.9,-16.0,5.0,0.0,-,0.31,19.46,171.83,12.83,14.67,-,0.0,56.54
155,80.0,10.0,20.0,30.0,40.0,40.0,40.0,121.41,-3.2,-26.0,7.0,0.0,-,0.31,29.37,171.83,248.68,127.85,20.57,-,372.7
156,80.0,10.0,30.0,50.0,50.0,50.0,50.0,53.28,-1.6,-26.0,7.0,83.13,3.05,0.31,19.46,171.83,-,127.85,20.57,-,0.0
157,100.0,20.0,40.0,60.0,60.0,60.0,60.0,119.12,2.1,-8.0,7.0,522.07,3.05,0.31,19.46,0.0,53.69,517.41,20.57,0.0,54.6
158,70.0,20.0,40.0,60.0,60.0,60.0,60.0,13.33,-4.2,-26.0,7.0,-,3.05,0.31,-,0.0,12.83,-,20.57,0.0,56.54
159,80.0,20.0,40.0,60.0,60.0,60.0,60.0,43.93,-2.3,-26.0,7.0,-,3.05,0.31,19.46,0.0,53.69,-,20.57,0.0,254.37
