iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,-26.0,-1.0,-,-,-,-,-,-,-,-,-,-
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.7,-26.0,-1.0,-,-,-,-,-,-,-,-,-,-
3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-4.9,-20.0,2.0,0.0,-,-,-,-,-,-,-,-,-
4,30.0,10.0,10.0,20.0,20.0,20.0,20.0,23.34,-4.2,-24.0,5.0,0.0,-,51.36,-,-,18.67,-,-,-,-
5,40.0,30.0,40.0,40.0,40.0,40.0,40.0,0.8,-3.2,-22.0,7.0,0.0,3.18,-,-,0.0,-,-,-,0.0,-
6,20.0,0.0,10.0,10.0,10.0,10.0,10.0,128.11,-8.6,-26.0,4.0,-,-,4.6,-,-,-,-,-,-,251.62
7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,154.47,-7.0,-21.0,2.0,83.13,-,-,-,-,-,225.81,-,-,-
8,50.0,20.0,30.0,30.0,30.0,30.0,30.0,79.21,-0.8,-4.0,4.0,-,-,0.31,-,0.0,121.54,-,-,0.0,274.21
9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,105.49,-4.0,-16.0,2.0,83.13,-,-,-,-,-,127.85,-,-,-
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-10.0,-1.0,-,-,-,-,-,-,-,-,-,-
11,30.0,0.0,0.0,0.0,0.0,0.0,0.0,306.39,-10.0,-26.0,0.0,262.22,-,195.75,-,-,461.19,-,-,-,-
12,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-4.8,-20.0,2.0,0.0,-,-,-,-,-,-,-,-,-
13,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.31,-3.6,-26.0,4.0,-,-,0.31,-,-,-,-,-,-,-
14,20.0,0.0,0.0,0.0,0.0,0.0,10.0,65.15,-10.5,-26.0,4.0,83.13,-,47.17,-,-,-,-,-,-,-
15,10.0,0.0,0.0,0.0,0.0,0.0,10.0,44.46,-16.0,-26.0,4.0,-,-,44.46,-,-,-,-,-,-,-
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.7,-26.0,-3.0,-,-,-,-,-,-,-,-,-,-
17,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-5.6,-26.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
18,30.0,20.0,30.0,30.0,30.0,30.0,30.0,0.1,-3.1,-20.0,4.0,-,-,0.31,-,0.0,-,-,-,0.0,-
19,30.0,20.0,30.0,30.0,30.0,30.0,30.0,0.1,-2.2,-6.0,4.0,-,-,0.31,-,0.0,-,-,-,0.0,-
20,30.0,20.0,20.0,20.0,20.0,30.0,30.0,13.47,-4.0,-26.0,4.0,-,-,40.4,-,0.0,-,-,-,0.0,-
21,30.0,0.0,10.0,10.0,10.0,10.0,10.0,55.54,-5.7,-24.0,4.0,-,-,0.31,-,83.13,-,-,-,83.18,-
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,-26.0,-1.0,-,-,-,-,-,-,-,-,-,-
23,30.0,20.0,30.0,30.0,30.0,30.0,30.0,0.1,-9.7,-26.0,4.0,-,-,0.31,-,0.0,-,-,-,0.0,-
24,10.0,0.0,0.0,0.0,0.0,0.0,0.0,83.13,-15.6,-26.0,2.0,83.13,-,-,-,-,-,-,-,-,-
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.2,-26.0,0.0,-,-,-,-,-,-,-,-,-,-
26,30.0,0.0,0.0,0.0,10.0,10.0,10.0,107.21,-5.9,-16.0,5.0,-,-,172.34,-,-,24.67,-,-,-,124.62
27,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16,-5.8,-24.0,2.0,-,-,-,-,83.13,-,-,-,83.18,-
28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,105.19,-5.2,-26.0,2.0,-,-,105.19,-,-,-,-,-,-,-
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,-24.0,2.0,-,-,-,-,-,-,-,-,-,-
30,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-12.6,-26.0,2.0,-,-,-,-,0.0,-,-,-,0.0,-
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-26.0,-1.0,-,-,-,-,-,-,-,-,-,-
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6,-9.0,2.0,-,-,-,-,-,-,-,-,-,-
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.9,-26.0,-2.0,-,-,-,-,-,-,-,-,-,-
34,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.31,-9.2,-26.0,4.0,-,-,0.31,-,-,-,-,-,-,-
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.1,-26.0,-3.0,-,-,-,-,-,-,-,-,-,-
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2,-26.0,-16.0,-,-,-,-,-,-,-,-,-,-
37,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.31,-8.3,-16.0,4.0,-,-,0.31,-,-,-,-,-,-,-
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2,-26.0,-16.0,-,-,-,-,-,-,-,-,-,-
39,10.0,0.0,0.0,0.0,0.0,0.0,0.0,152.05,-16.3,-26.0,0.0,-,-,152.05,-,-,-,-,-,-,-
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-24.0,1.0,-,-,-,-,-,-,-,-,-,-
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-7.0,1.0,-,-,-,-,-,-,-,-,-,-
42,20.0,0.0,0.0,0.0,0.0,0.0,0.0,195.98,-15.0,-26.0,0.0,-,-,-,-,195.46,-,-,-,196.49,-
43,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-13.7,-26.0,4.0,-,-,51.34,-,-,-,-,-,-,-
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.3,-26.0,-3.0,-,-,-,-,-,-,-,-,-,-
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4,-24.0,-4.0,-,-,-,-,-,-,-,-,-,-
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-24.0,-1.0,-,-,-,-,-,-,-,-,-,-
47,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-19.6,-26.0,4.0,-,-,51.36,-,-,-,-,-,-,-
48,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-4.3,-14.0,4.0,-,-,0.0,-,-,-,-,-,-,-
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,-24.0,-2.0,-,-,-,-,-,-,-,-,-,-
50,20.0,0.0,0.0,0.0,0.0,0.0,0.0,461.82,-13.2,-26.0,-4.0,-,-,-,-,461.26,-,-,-,462.37,-
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.8,-26.0,-14.0,-,-,-,-,-,-,-,-,-,-
52,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-5.4,-26.0,4.0,-,-,51.36,-,-,-,-,-,-,-
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-26.0,2.0,-,-,-,-,-,-,-,-,-,-
54,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72,-16.6,-26.0,2.0,-,-,-,-,83.69,-,-,-,83.75,-
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.3,-26.0,-3.0,-,-,-,-,-,-,-,-,-,-
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.2,-26.0,-6.0,-,-,-,-,-,-,-,-,-,-
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2,-26.0,-16.0,-,-,-,-,-,-,-,-,-,-
