iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8953,-4.9791,-4.7294,-,-,-,-,-,-,-,-,-,-
2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39,-4.3068,-4.9531,0.7765,-,-,-,94.39,-,-,-,-,-,-
3,20.0,10.0,10.0,10.0,10.0,10.0,10.0,51.45,-0.5227,-1.1256,1.0833,0.0,-,-,-,-,102.9,-,-,-,-
4,20.0,10.0,10.0,10.0,10.0,10.0,10.0,31.7,-3.7898,-5.063,1.0833,0.0,-,-,-,-,-,-,-,-,63.4
5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06,-3.541,-5.0155,0.7046,-,-,-,-,71.06,-,-,-,-,-
6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89,-4.3374,-5.0155,0.7965,-,-,58.89,-,-,-,-,-,-,-
7,40.0,30.0,30.0,30.0,30.0,30.0,40.0,11.79,-2.5286,-5.0043,1.0833,0.0,-,47.17,-,0.0,-,-,-,0.0,-
8,30.0,20.0,20.0,20.0,20.0,20.0,20.0,27.71,-2.7673,-4.9667,1.0833,83.13,-,-,-,0.0,-,-,-,0.0,-
9,50.0,10.0,20.0,20.0,20.0,20.0,20.0,219.11,-2.068,-5.0,1.2988,0.0,3.18,51.34,-,520.08,-,-,-,520.96,-
10,20.0,0.0,10.0,10.0,10.0,10.0,10.0,136.2,-3.8072,-5.0368,1.1964,-,-,0.31,-,-,272.08,-,-,-,-
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3687,-4.8157,-0.7395,-,-,-,-,-,-,-,-,-,-
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8679,-4.9559,-0.851,-,-,-,-,-,-,-,-,-,-
