iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9753,-5.1291,-4.8794,-,-,-,-,-,-,-,-,-,-
2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39,-4.3566,-5.0,1.0121,-,-,-,94.39,-,-,-,-,-,-
3,30.0,10.0,10.0,10.0,10.0,10.0,10.0,164.78,-0.6275,-1.3855,1.0333,0.0,-,267.4,-,-,-,-,-,-,226.93
4,60.0,30.0,30.0,30.0,30.0,30.0,30.0,86.95,-0.6745,-4.9848,1.0747,0.0,-,-,-,0.0,73.61,-,126.75,0.0,321.32
5,30.0,10.0,10.0,10.0,10.0,10.0,10.0,36.17,-2.4334,-5.1085,1.0643,-,-,51.34,-,-,-,0.0,-,-,57.17
6,30.0,20.0,20.0,20.0,20.0,20.0,20.0,34.3,-3.1847,-5.1107,1.0333,-,-,-,-,0.0,102.9,-,-,0.0,-
7,40.0,10.0,20.0,20.0,20.0,20.0,20.0,40.31,-2.1945,-5.0,1.0995,0.0,-,0.31,-,-,97.54,-,-,-,63.4
8,10.0,0.0,10.0,10.0,10.0,10.0,10.0,3.18,-3.6201,-5.0924,1.1796,-,3.18,-,-,-,-,-,-,-,-
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2387,-5.0043,-1.3157,-,-,-,-,-,-,-,-,-,-
10,50.0,0.0,20.0,20.0,20.0,20.0,20.0,47.71,-1.5658,-5.0064,1.1333,-,-,0.31,-,83.69,7.4,-,-,83.75,63.4
11,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.0716,-5.2468,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
12,50.0,20.0,20.0,20.0,20.0,20.0,20.0,141.24,-0.1538,-1.341,1.0333,-,-,195.75,-,0.0,175.66,-,-,0.0,334.8
13,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-2.4078,-5.0,1.0333,0.0,-,-,-,0.0,-,-,-,0.0,-
14,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.7553,-5.0912,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9536,-5.0039,-4.8978,-,-,-,-,-,-,-,-,-,-
16,30.0,20.0,20.0,20.0,20.0,20.0,20.0,19.65,-1.6955,-5.0039,1.0754,-,-,58.94,-,0.0,-,-,-,0.0,-
17,30.0,20.0,20.0,20.0,20.0,20.0,30.0,15.72,-2.0846,-5.099,1.0667,-,-,47.17,-,0.0,-,-,-,0.0,-
18,40.0,20.0,20.0,20.0,20.0,20.0,30.0,32.58,-0.7323,-5.0015,1.0667,83.13,-,47.17,-,0.0,-,-,-,0.0,-
19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.4257,-5.0579,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
20,10.0,0.0,0.0,0.0,0.0,0.0,10.0,47.17,-3.6533,-5.058,1.0667,-,-,47.17,-,-,-,-,-,-,-
21,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6546,-5.0007,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
22,30.0,20.0,20.0,20.0,20.0,20.0,20.0,19.65,-3.1681,-5.1224,1.0754,-,-,58.94,-,0.0,-,-,-,0.0,-
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9618,-5.0195,-4.8666,-,-,-,-,-,-,-,-,-,-
24,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.1986,-4.8667,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-4.0284,-5.1234,1.0333,0.0,-,-,-,-,-,-,-,-,-
26,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4.6,-2.1956,-5.0,1.087,-,-,4.6,-,-,-,-,-,-,-
27,30.0,20.0,30.0,30.0,30.0,30.0,30.0,1.53,-1.699,-5.0276,1.087,-,-,4.6,-,0.0,-,-,-,0.0,-
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8225,-5.1388,-1.2864,-,-,-,-,-,-,-,-,-,-
29,10.0,0.0,0.0,0.0,0.0,0.0,0.0,152.36,-2.1936,-4.9841,1.0401,-,-,152.36,-,-,-,-,-,-,-
30,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72,-1.5848,-5.0952,1.016,-,-,-,-,83.69,-,-,-,83.75,-
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9974,-5.1005,-4.9143,-,-,-,-,-,-,-,-,-,-
32,10.0,0.0,0.0,0.0,0.0,0.0,0.0,264.63,-4.0322,-5.0742,0.9401,-,-,-,-,264.63,-,-,-,-,-
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1622,-5.0263,-1.2289,-,-,-,-,-,-,-,-,-,-
34,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-0.8526,-1.4125,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
35,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.2273,-5.0,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3676,-1.5042,-1.1899,-,-,-,-,-,-,-,-,-,-
37,50.0,20.0,20.0,20.0,20.0,20.0,20.0,302.4,-1.6605,-4.9698,1.0333,863.15,-,-,99.16,0.0,-,549.71,-,0.0,-
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0102,-4.9165,-1.1137,-,-,-,-,-,-,-,-,-,-
39,30.0,0.0,0.0,0.0,0.0,0.0,0.0,653.35,-0.6958,-1.3756,0.7712,760.42,-,-,291.01,-,-,908.61,-,-,-
40,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.7064,-5.2336,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
41,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-1.9549,-5.0513,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2788,-5.0872,-1.3143,-,-,-,-,-,-,-,-,-,-
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7187,-5.0,-1.1277,-,-,-,-,-,-,-,-,-,-
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5165,-5.0289,-1.2941,-,-,-,-,-,-,-,-,-,-
45,20.0,0.0,0.0,0.0,0.0,0.0,0.0,369.02,-2.7156,-5.0,0.8904,-,-,-,-,368.58,-,-,-,369.47,-
