iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7289,-5.1066,-1.1365,-,-,-,-,-,-,-,-,-,-
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9594,-5.0188,-4.9,-,-,-,-,-,-,-,-,-,-
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2822,-5.0912,-1.4511,-,-,-,-,-,-,-,-,-,-
4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,225.82,-0.9844,-1.4154,0.324,-,-,267.4,-,-,-,-,-,-,184.25
5,20.0,0.0,10.0,10.0,10.0,10.0,10.0,29.37,-2.015,-5.1418,1.0644,-,-,51.34,-,-,7.4,-,-,-,-
6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,75.07,-1.8,-4.9848,0.6965,-,-,58.89,-,83.13,-,-,-,83.18,-
7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85,-2.7316,-5.0007,0.6479,-,-,-,-,83.13,85.7,-,-,83.18,63.4
8,20.0,0.0,10.0,10.0,10.0,10.0,10.0,150.37,-3.4824,-5.0,1.043,296.14,-,4.6,-,-,-,-,-,-,-
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9625,-5.0455,-4.913,-,-,-,-,-,-,-,-,-,-
10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-1.1402,-1.5671,0.7251,-,-,51.34,-,-,-,-,-,-,-
11,40.0,0.0,0.0,0.0,0.0,0.0,0.0,267.09,-2.1357,-5.0,0.5691,-,-,594.26,-,83.13,-,-,-,83.18,307.81
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8986,-5.1299,-1.2444,-,-,-,-,-,-,-,-,-,-
13,20.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24,-3.884,-5.1854,0.7251,83.13,-,51.34,-,-,-,-,-,-,-
14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,195.75,-1.5198,-4.9837,0.3114,-,-,195.75,-,-,-,-,-,-,-
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4991,-5.0039,-1.2628,-,-,-,-,-,-,-,-,-,-
16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,195.75,-1.1833,-1.4497,0.3114,-,-,195.75,-,-,-,-,-,-,-
17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-2.5709,-5.0459,0.7251,-,-,51.34,-,-,-,-,-,-,-
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9981,-5.0837,-4.917,-,-,-,-,-,-,-,-,-,-
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7592,-4.9514,-1.2224,-,-,-,-,-,-,-,-,-,-
20,30.0,0.0,0.0,0.0,0.0,0.0,0.0,72.93,-1.4635,-5.057,0.7309,-,-,51.36,-,83.69,-,-,-,83.75,-
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2254,-5.0282,-1.1857,-,-,-,-,-,-,-,-,-,-
22,20.0,10.0,10.0,10.0,10.0,10.0,10.0,41.84,-1.2534,-4.9667,1.0333,-,-,-,-,83.69,-,-,-,0.0,-
23,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-1.8903,-5.2239,0.7309,-,-,51.36,-,-,-,-,-,-,-
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.438,-4.9667,-1.2286,-,-,-,-,-,-,-,-,-,-
25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72,-2.4084,-5.1139,0.5603,-,-,-,-,83.69,-,-,-,83.75,-
26,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72,-0.9582,-1.4696,0.5603,-,-,-,-,83.69,-,-,-,83.75,-
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1479,-5.0449,-1.1628,-,-,-,-,-,-,-,-,-,-
28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-2.2014,-5.0276,0.7251,-,-,51.34,-,-,-,-,-,-,-
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9911,-5.1103,-4.8982,-,-,-,-,-,-,-,-,-,-
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,-2.4199,-5.0497,1.0937,-,-,0.0,-,0.0,-,-,-,0.0,-
31,30.0,0.0,10.0,10.0,10.0,10.0,10.0,56.97,-1.8023,-5.018,1.043,-,-,4.6,-,83.13,-,-,-,83.18,-
32,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-0.8221,-1.418,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
33,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6817,-5.1053,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
34,20.0,0.0,0.0,0.0,0.0,0.0,0.0,428.65,-2.1963,-4.9583,0.056,-,-,483.77,-,-,-,-,-,-,373.53
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9519,-5.0497,-4.8417,-,-,-,-,-,-,-,-,-,-
36,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-3.6673,-5.0,0.7309,-,-,51.36,-,-,-,-,-,-,-
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.439,-5.0282,-1.1857,-,-,-,-,-,-,-,-,-,-
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4206,-5.0703,-1.1516,-,-,-,-,-,-,-,-,-,-
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2453,-5.0,-1.3698,-,-,-,-,-,-,-,-,-,-
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.802,-5.1469,-1.2463,-,-,-,-,-,-,-,-,-,-
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5403,-5.2255,-1.2224,-,-,-,-,-,-,-,-,-,-
42,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94,-4.4167,-5.0741,0.7046,-,-,58.94,-,-,-,-,-,-,-
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7897,-5.0951,-1.1941,-,-,-,-,-,-,-,-,-,-
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6031,-5.0687,-1.1516,-,-,-,-,-,-,-,-,-,-
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7908,-5.0898,-1.1516,-,-,-,-,-,-,-,-,-,-
46,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-3.2748,-5.0271,1.0937,-,-,0.0,-,-,-,-,-,-,-
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.249,-5.0,-1.4419,-,-,-,-,-,-,-,-,-,-
48,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-1.8609,-5.0487,0.7309,-,-,51.36,-,-,-,-,-,-,-
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6152,-5.0757,-1.1857,-,-,-,-,-,-,-,-,-,-
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6869,-4.9184,-1.1857,-,-,-,-,-,-,-,-,-,-
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6204,-5.1825,-1.1716,-,-,-,-,-,-,-,-,-,-
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.881,-5.0966,-1.1628,-,-,-,-,-,-,-,-,-,-
53,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-3.4045,-5.0,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
54,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.12,-0.6614,-1.5671,1.0333,-,-,51.36,-,0.0,-,-,-,0.0,-
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.222,-5.098,-1.2969,-,-,-,-,-,-,-,-,-,-
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3164,-1.4497,-1.1857,-,-,-,-,-,-,-,-,-,-
57,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36,-3.3279,-5.1032,0.7309,-,-,51.36,-,-,-,-,-,-,-
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0035,-5.2212,-4.9333,-,-,-,-,-,-,-,-,-,-
59,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6805,-5.0681,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5511,-5.2733,-1.179,-,-,-,-,-,-,-,-,-,-
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7629,-5.1735,-1.1459,-,-,-,-,-,-,-,-,-,-
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154,-1.4306,-1.2064,-,-,-,-,-,-,-,-,-,-
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5301,-5.0615,-1.232,-,-,-,-,-,-,-,-,-,-
64,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4.6,-1.8484,-5.1741,1.043,-,-,4.6,-,-,-,-,-,-,-
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5092,-5.0497,-1.2008,-,-,-,-,-,-,-,-,-,-
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.178,-5.2154,-1.1857,-,-,-,-,-,-,-,-,-,-
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4027,-5.0174,-1.1628,-,-,-,-,-,-,-,-,-,-
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1857,-5.2545,-1.1988,-,-,-,-,-,-,-,-,-,-
69,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-1.4866,-4.9333,1.0937,-,-,0.0,-,-,-,-,-,-,-
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3216,-1.4408,-1.1516,-,-,-,-,-,-,-,-,-,-
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6752,-4.913,-1.1516,-,-,-,-,-,-,-,-,-,-
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8375,-5.3683,-1.1857,-,-,-,-,-,-,-,-,-,-
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3167,-1.4371,-1.1628,-,-,-,-,-,-,-,-,-,-
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9816,-5.1378,-4.8735,-,-,-,-,-,-,-,-,-,-
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0618,-5.0015,-1.179,-,-,-,-,-,-,-,-,-,-
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2482,-5.129,-1.1857,-,-,-,-,-,-,-,-,-,-
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9178,-5.2441,-1.1857,-,-,-,-,-,-,-,-,-,-
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3259,-1.4639,-1.238,-,-,-,-,-,-,-,-,-,-
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9972,-5.1885,-4.8636,-,-,-,-,-,-,-,-,-,-
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6229,-5.1378,-1.1516,-,-,-,-,-,-,-,-,-,-
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7171,-5.2441,-1.2091,-,-,-,-,-,-,-,-,-,-
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.62,-5.1166,-1.2475,-,-,-,-,-,-,-,-,-,-
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2519,-5.0913,-1.1516,-,-,-,-,-,-,-,-,-,-
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6884,-5.0404,-1.2202,-,-,-,-,-,-,-,-,-,-
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7874,-5.0581,-1.2854,-,-,-,-,-,-,-,-,-,-
86,20.0,0.0,0.0,0.0,0.0,0.0,0.0,743.06,-1.8051,-5.0232,-0.1456,-,-,-,-,740.08,-,-,-,746.03,-
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3431,-5.057,-1.1814,-,-,-,-,-,-,-,-,-,-
88,30.0,20.0,20.0,20.0,20.0,20.0,20.0,27.71,-2.0961,-5.057,1.0333,83.13,-,-,-,0.0,-,-,-,0.0,-
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1745,-5.1572,-1.2001,-,-,-,-,-,-,-,-,-,-
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6397,-4.3178,-1.1843,-,-,-,-,-,-,-,-,-,-
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.804,-5.1378,-1.2101,-,-,-,-,-,-,-,-,-,-
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6752,-4.996,-1.1948,-,-,-,-,-,-,-,-,-,-
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9714,-5.0076,-4.8811,-,-,-,-,-,-,-,-,-,-
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3078,-1.4156,-1.2022,-,-,-,-,-,-,-,-,-,-
95,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-3.25,-5.0092,1.0333,0.0,-,-,-,-,-,-,-,-,-
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3568,-1.5671,-1.1532,-,-,-,-,-,-,-,-,-,-
97,30.0,20.0,20.0,20.0,20.0,20.0,20.0,17.11,-0.6944,-1.5671,1.0333,-,-,51.34,-,0.0,-,-,-,0.0,-
98,20.0,10.0,10.0,10.0,10.0,10.0,10.0,25.68,-3.428,-5.0513,1.0333,0.0,-,51.36,-,-,-,-,-,-,-
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3092,-1.4306,-1.1808,-,-,-,-,-,-,-,-,-,-
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1797,-5.1066,-1.1857,-,-,-,-,-,-,-,-,-,-
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8979,-5.0832,-1.4019,-,-,-,-,-,-,-,-,-,-
102,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,-2.6591,-5.0898,1.0333,-,-,-,-,0.0,-,-,-,0.0,-
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3065,-1.4663,-1.11,-,-,-,-,-,-,-,-,-,-
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6115,-5.0314,-1.3015,-,-,-,-,-,-,-,-,-,-
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.811,-5.1398,-1.2001,-,-,-,-,-,-,-,-,-,-
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7784,-5.1976,-1.1957,-,-,-,-,-,-,-,-,-,-
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8038,-5.111,-1.2352,-,-,-,-,-,-,-,-,-,-
108,10.0,0.0,0.0,0.0,0.0,0.0,0.0,985.86,-1.1918,-1.4103,-0.2506,-,-,-,-,985.86,-,-,-,-,-
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4281,-5.0245,-1.1808,-,-,-,-,-,-,-,-,-,-
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2076,-5.0323,-1.2591,-,-,-,-,-,-,-,-,-,-
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9939,-5.0943,-4.8798,-,-,-,-,-,-,-,-,-,-
112,20.0,0.0,0.0,0.0,0.0,0.0,0.0,751.04,-1.8234,-4.9884,-0.1992,-,-,-,-,748.21,-,-,-,753.87,-
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0378,-5.3024,-4.9333,-,-,-,-,-,-,-,-,-,-
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3499,-1.5671,-1.2,-,-,-,-,-,-,-,-,-,-
115,10.0,0.0,0.0,0.0,0.0,0.0,0.0,148.77,-1.8975,-5.0928,0.3873,-,-,-,-,-,-,-,-,-,148.77
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0541,-5.057,-1.1761,-,-,-,-,-,-,-,-,-,-
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7114,-4.9795,-1.2487,-,-,-,-,-,-,-,-,-,-
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4291,-5.2315,-1.1761,-,-,-,-,-,-,-,-,-,-
119,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-2.9717,-5.2438,0.7251,-,-,51.34,-,-,-,-,-,-,-
120,10.0,0.0,0.0,0.0,0.0,0.0,0.0,346.59,-1.9494,-5.0699,-0.0547,-,-,346.59,-,-,-,-,-,-,-
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6844,-5.057,-1.1516,-,-,-,-,-,-,-,-,-,-
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3102,-1.4884,-1.1843,-,-,-,-,-,-,-,-,-,-
123,20.0,0.0,0.0,0.0,0.0,0.0,0.0,499.68,-2.1546,-5.0582,0.1516,-,-,-,-,749.08,-,-,-,250.29,-
124,20.0,0.0,0.0,0.0,0.0,0.0,0.0,297.34,-2.105,-5.0513,0.1785,-,-,-,-,296.67,-,-,-,298.0,-
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3023,-1.445,-1.1761,-,-,-,-,-,-,-,-,-,-
126,20.0,0.0,0.0,0.0,0.0,0.0,0.0,673.86,-2.1659,-4.9915,-0.0969,-,-,-,-,672.01,-,-,-,675.72,-
127,10.0,0.0,0.0,0.0,0.0,0.0,0.0,108.87,-1.8852,-5.0177,0.4567,-,-,108.87,-,-,-,-,-,-,-
128,40.0,10.0,10.0,10.0,10.0,10.0,10.0,114.24,-0.5242,-1.3523,1.0635,179.78,-,51.36,-,-,-,225.81,-,-,0.0
129,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-1.8219,-4.9795,0.7251,-,-,51.34,-,-,-,-,-,-,-
130,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,-1.4788,-4.9795,0.7251,-,-,51.34,-,-,-,-,-,-,-
